# maturity time: 1.000000
# model size: 40
# number of dates: 365
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
# correlation: 0.700000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000
100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000
100.697076 100.428997 101.067177 101.570036 101.449229 101.159191 100.136511 101.842047 101.293857 101.486780 101.759902 101.487399 101.623716 100.309059 100.975381 101.061105 102.049386 101.352772 101.056671 100.728371 100.941014 100.761932 101.766708 100.810520 100.735441 101.559637 101.770946 101.005296 101.698503 101.456995 101.760860 101.174944 102.054293 101.030278 99.927319 99.661293 101.436243 100.881928 101.199387 101.247588
99.798644 99.589835 100.687046 100.232277 100.538232 99.388303 99.400736 100.753621 101.011238 100.143185 100.840678 100.586396 99.933273 100.223141 99.392457 100.730001 101.601381 101.566318 99.721290 100.008249 100.000711 100.026360 100.933251 99.645927 100.118421 101.010100 100.216857 100.940077 101.150981 100.614293 101.042503 100.265321 101.254403 100.730891 98.733126 98.589700 101.314262 98.789433 100.430683 100.533560
99.186747 98.241103 101.389368 99.395182 99.056588 98.193287 99.554740 100.703943 100.519079 99.782758 100.852471 100.055991 99.364153 99.366021 100.355539 100.370723 102.177743 101.628668 99.144349 99.680066 99.966209 98.935984 102.010996 99.651527 99.677982 100.128493 99.553245 100.240508 100.646422 99.165174 99.803307 100.133565 101.021238 100.164040 98.372023 98.989065 100.943155 98.994944 100.649699 101.377333
98.969419 98.638970 101.616354 100.009499 99.910492 98.543302 99.730958 101.112208 101.278470 100.734988 100.524212 99.968846 100.162975 99.543697 100.487771 101.228867 103.514827 102.092557 98.701475 100.226118 100.186584 100.071979 102.285544 101.159658 99.323750 99.978569 100.591974 100.552332 100.842371 100.415480 100.141533 99.984447 101.423315 101.468588 98.657619 100.033631 101.082524 99.687222 102.646460 101.962103
97.881948 97.784183 101.088151 99.139029 100.019735 97.928182 98.721731 101.429271 101.462015 99.393073 100.400577 100.586425 100.221419 99.320752 99.923885 101.026545 103.308316 102.387583 98.454827 99.818282 99.349980 99.257010 101.002015 100.934038 98.617126 100.078876 100.861615 100.583269 100.550275 99.239861 99.129518 101.253775 101.351538 100.613228 98.246950 99.664053 100.275138 99.433726 102.726211 101.552095
97.433755 97.479759 101.086915 98.441282 100.761029 98.391553 98.553286 101.451647 101.729017 99.462416 100.143747 100.014335 100.192733 98.686186 100.061079 101.139286 103.147120 102.892236 97.536945 99.645747 98.293012 99.326898 101.421464 99.962055 98.242045 99.440453 101.036880 101.075609 100.363599 98.949630 98.255407 100.514238 101.348237 100.269880 98.849727 99.595154 100.223562 99.415035 101.883027 100.838813
98.176160 97.591021 100.857443 98.485645 102.112194 99.998278 99.204347 101.628258 100.893046 100.891925 100.242675 100.112810 100.195906 99.357368 101.445626 101.683612 102.938557 103.437813 98.579266 99.663847 99.603479 99.482899 101.820291 100.085645 98.165025 100.640776 102.094987 101.763088 101.581601 99.539149 99.685085 101.084983 102.859366 100.676538 99.045311 99.791994 100.357739 100.075981 102.691053 101.201805
98.016860 98.136280 101.674594 97.684747 101.503025 100.490009 98.989688 101.526917 100.454258 100.773965 100.370845 101.068670 100.476261 99.466076 101.421318 101.357105 103.151872 102.898867 99.331346 99.863927 99.536028 99.482491 101.911821 99.581504 99.109498 101.280417 103.169832 100.451256 101.182158 98.829718 99.490590 100.372766 103.063224 101.323744 99.221108 100.203546 99.546011 100.628107 102.704679 100.713953
97.060445 96.568761 100.776145 96.639374 100.641227 99.712192 97.824627 101.117728 99.082354 98.800137 99.693185 99.731570 99.077909 99.280541 100.785798 100.962280 101.934911 101.753016 98.383067 98.837832 98.084635 99.922488 100.800491 98.650624 98.906017 101.669628 102.569344 99.544615 100.362188 98.287325 98.127466 99.165471 102.209632 99.907271 97.343812 99.121691 99.060404 99.622295 100.538745 99.625457
