# maturity time: 1.000000
# model size: 2
# number of dates: 365
# spot: 100.000000 100.000000
# dividend rate: 0.000000 0.000000
# correlation: 0.000000
# volatility: 0.200000 0.200000
100.000000 100.000000
100.697076 99.921739
101.632590 101.415156
102.637449 101.757691
101.173367 103.440997
101.706184 104.275060
102.932639 104.933010
103.776479 103.334308
103.503907 103.235172
105.210126 103.574226
104.990050 102.771572
104.607965 102.090825
105.804290 101.482054
105.058695 102.276297
106.245508 101.999519
107.276722 102.517892
108.385156 102.474881
110.040387 102.123834
107.528846 99.379157
108.099413 98.911255
108.214749 99.099326
107.249243 98.809081
107.811537 97.693098
107.593203 96.126110
107.987201 95.878697
109.230056 95.115408
109.247855 95.156145
107.793647 96.652476
106.526577 97.728554
107.429321 99.654902
106.476874 99.899800
106.311545 100.114418
106.359704 99.551796
106.827770 100.101865
105.495791 101.547930
106.058581 101.533873
106.284180 101.387831
106.358223 102.355052
105.608650 101.875937
106.962842 99.540430
107.117123 99.779017
106.460354 98.487013
108.963413 97.759408
107.176538 96.873802
108.840148 97.843485
108.978139 98.173214
110.024204 98.103952
109.871165 97.482344
112.795003 97.602625
114.789069 98.346741
114.306574 98.394028
114.960514 97.074865
117.947002 97.628472
117.649029 96.634511
116.939713 96.019342
116.629395 94.152308
114.880923 94.641822
115.254749 94.372448
115.346418 95.765213
115.388392 96.796585
116.620243 98.899880
116.364716 99.678441
116.633450 100.481895
117.851017 100.501784
117.514146 100.643644
118.371119 101.651092
116.819072 100.850898
117.793655 100.524466
117.340988 101.446270
119.298703 101.510029
117.468459 101.816718
117.123828 103.215285
116.826331 105.259990
115.153951 104.195131
116.485803 103.991620
116.024410 105.581199
115.821567 104.483333
115.785584 106.150828
115.474524 107.332081
114.823510 107.823421
118.001218 107.992538
116.704626 107.849464
117.234436 107.601380
118.934694 107.560645
118.110321 109.375510
119.605431 107.735261
120.508635 109.893291
121.538274 110.215031
121.144446 110.588012
121.531322 111.887548
121.712279 111.732234
120.621816 110.818138
118.730434 111.200537
118.082492 112.242142
119.505551 113.064872
119.660444 111.416904
118.316254 114.808850
118.923813 113.782071
118.805426 113.768337
117.871312 114.016387
118.831437 113.930395
118.287318 113.949096
118.868086 113.076712
120.994077 114.242168
120.734906 114.406725
121.393449 114.583527
120.875507 113.509931
120.976525 112.379822
121.510948 112.794151
121.355598 113.961650
119.472156 113.818534
117.437538 114.269360
118.609362 112.546114
118.125655 111.586470
118.876654 112.905983
118.788045 112.608180
117.229923 111.482718
117.627480 111.170572
119.338216 111.368678
119.583423 111.657297
118.157747 110.597128
119.058060 109.956284
117.994099 109.708210
120.310243 112.033240
120.503806 111.263566
117.721545 113.296095
116.933374 112.600941
116.077468 113.173096
118.070925 113.302614
116.659880 113.487985
117.955978 112.571768
119.806905 111.901420
119.627063 111.204760
118.483325 112.734035
119.712450 113.120922
121.253615 113.276311
123.284483 113.310774
125.364235 112.959230
124.521657 112.220820
123.588038 112.468307
124.138333 112.083020
123.936908 113.144439
125.175172 111.047861
123.774193 112.044664
123.235319 111.843077
122.327500 111.719443
122.728062 113.680227
123.253504 113.790960
123.075923 113.040813
123.464294 111.919060
125.124884 112.225116
124.852436 112.126825
124.949460 111.023475
127.051286 112.165984
129.265095 109.353709
128.196695 107.856215
127.684941 106.455572
128.145758 107.683014
128.504555 108.432605
126.554631 109.485245
126.521278 108.481791
125.286727 107.090945
125.637199 106.990039
126.007573 107.388925
125.539485 108.482024
124.567761 106.605626
125.422840 106.054305
124.672123 107.746362
125.544007 108.910943
125.042788 108.629789
125.094044 108.530140
124.017259 111.371213
123.676132 111.390728
125.331916 114.020913
125.977467 113.925662
126.086288 114.561436
124.892861 113.857389
124.996496 112.774247
122.726882 112.440360
123.695445 112.256770
121.015698 111.974861
122.528595 112.262693
119.913635 112.910366
118.915884 112.756463
118.860513 110.287635
119.968014 108.418135
120.994814 109.363796
119.625614 109.146076
120.049139 108.194930
120.634870 109.284338
121.857789 109.347890
122.106314 109.972632
122.700539 111.195522
120.160240 113.040775
120.099866 112.350861
119.758076 113.328190
119.563914 111.952884
118.926481 112.715078
117.924229 112.873599
119.436772 113.059069
118.467240 112.868350
117.886196 114.678633
117.178077 112.994769
117.297704 113.125635
118.091126 114.152536
117.486124 114.643190
117.325877 114.547888
116.540180 114.011584
117.183234 114.756947
117.516287 114.948430
118.398859 115.944865
120.325731 115.528720
120.519620 116.528483
119.273747 117.879797
120.413146 117.005661
120.841509 117.515021
122.872078 118.907436
124.954263 118.594094
125.151973 118.133743
125.520737 116.644312
123.848001 118.000294
125.354188 117.876275
125.412872 116.400564
127.388234 115.222489
126.188809 115.911508
124.201881 116.259882
123.327058 115.202592
124.550439 118.153039
123.049741 120.273123
122.425359 120.779358
122.948785 121.093874
121.947198 119.918618
120.746979 120.090640
120.735037 120.814228
121.998753 121.335334
125.224059 121.017205
123.513561 122.143894
122.429230 121.697899
123.306565 120.605484
121.765445 118.482393
122.391693 119.558628
121.680734 117.637772
124.056762 117.641836
123.813608 119.800951
122.509098 119.753712
123.279205 121.310711
122.372873 121.939108
123.411952 122.199363
122.382192 124.543849
123.528743 125.782996
