# maturity time: 1.000000
# model size: 5
# number of dates: 365
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000
# correlation: 0.000000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000
100.000000 100.000000 100.000000 100.000000 100.000000
100.697076 99.921739 100.929038 101.494586 100.988718
101.037186 98.496395 102.598636 102.029095 101.803009
102.255574 99.117882 103.439737 100.474636 101.535620
102.157473 100.751800 103.779462 100.264465 100.748765
101.785697 100.084431 104.966312 99.666586 100.038796
102.582316 101.215052 104.682253 100.633945 100.547204
103.642245 101.172588 106.280935 100.289205 98.252334
100.856759 101.709427 105.780538 100.396207 98.439152
99.956903 101.411537 106.335131 99.262299 98.239798
98.353604 101.782899 106.061441 100.404737 97.457713
98.369630 101.826491 104.649648 101.983602 96.312137
99.464826 102.689404 106.712419 101.079437 96.548820
99.310385 102.910015 106.760759 100.511392 96.973711
99.859120 101.626885 108.303018 101.047591 96.960287
100.071532 101.480709 108.378468 102.011566 96.276947
99.603106 102.781970 105.893890 102.158706 96.507712
98.992407 101.451082 108.383631 101.403975 94.925096
98.095631 103.025820 109.468525 101.532538 95.244991
99.037237 102.953134 109.316259 100.889206 97.779604
99.159436 104.773208 110.149680 100.465136 97.826618
99.726720 103.368521 113.011190 101.038077 97.579475
98.711397 102.745303 112.291768 100.769957 95.682105
97.231546 103.279494 112.657170 100.483140 95.758207
98.666506 103.317077 113.870465 101.555867 97.838939
98.450318 104.130411 114.133437 102.374454 98.860305
98.469805 103.832760 114.294539 103.121021 99.849902
97.178698 103.015392 115.248061 102.787241 99.466191
98.069822 104.734098 115.320494 101.210311 99.766705
97.782103 106.172740 115.027577 103.215297 98.338535
96.792893 107.400716 114.802908 102.806468 99.841703
96.623673 106.283930 114.767242 104.447202 99.573476
97.698907 105.684730 115.292618 107.337748 99.729654
96.625396 105.544714 115.816018 107.090840 101.176038
96.588817 104.813152 117.770175 108.446458 99.658753
97.318210 106.912649 118.776416 108.763962 99.335822
97.647547 107.254076 120.172175 108.925909 99.197932
96.772688 106.376617 118.287843 109.301779 98.656584
97.679149 107.658604 119.154889 109.443446 97.218622
96.581883 110.936133 119.766755 108.464652 97.121842
96.570225 110.063891 120.027883 109.348155 97.048592
96.128038 110.081958 120.617197 108.510996 98.784335
97.118808 109.846160 120.790936 109.102864 98.936995
96.704437 108.816951 120.891884 108.016632 99.374056
97.060973 108.677831 122.143200 106.340210 99.249259
95.408019 109.108296 123.361978 104.736540 98.844505
94.594506 109.801966 124.820737 104.658471 98.583791
93.353727 108.704550 125.244036 104.365433 100.017562
93.520083 108.927908 125.568614 103.121187 99.067911
94.232667 108.296736 124.446471 102.888534 101.012547
96.229725 108.470971 123.591518 100.512984 102.857812
95.585447 107.805423 122.686878 101.023717 104.624241
95.694838 106.517059 122.887602 102.146096 103.779583
97.196450 105.882766 122.703135 101.510169 102.787361
98.533085 106.981176 123.124235 102.817000 102.928554
100.183408 107.013724 125.201283 102.498013 102.236768
99.528513 106.211372 125.477397 102.954402 101.886531
99.367020 107.217187 126.731052 101.046646 100.746202
100.258972 106.750397 126.503041 100.302281 100.634835
100.587271 108.623970 127.044645 100.399983 100.489842
99.924167 108.966737 125.783926 101.750359 100.764644
99.706590 108.871299 125.881674 100.749116 102.459647
100.732641 110.768330 122.725514 99.916406 101.056560
100.330522 109.329870 123.168432 101.068450 101.339510
101.028932 107.670902 124.364124 101.041815 100.410713
100.043127 106.290453 124.712015 100.946609 100.706721
100.416112 105.895609 125.981444 100.165243 98.964811
101.105405 105.347960 125.227383 101.763342 99.656913
102.198208 104.927372 124.904107 101.805055 99.565495
101.318505 107.674133 124.560541 101.822894 100.898484
103.710863 108.228733 124.456484 101.910850 101.461559
102.729222 107.563605 124.559758 100.941357 99.619279
102.425076 108.412498 124.356379 98.754556 99.369106
103.705559 108.691173 121.702411 99.324297 98.542298
103.564203 108.640563 119.037709 100.249767 96.871895
104.450603 109.588165 117.690656 100.050191 97.214863
103.540376 110.122855 118.875676 101.064436 97.271396
103.751542 110.752025 119.454179 102.188267 95.257562
105.473265 110.696378 118.725122 101.897452 96.086198
105.302263 109.353012 118.092160 102.591186 95.276433
105.450358 110.755618 118.286206 101.758399 95.115711
104.933157 112.532015 117.575684 100.264246 95.212815
105.054687 113.293200 118.642981 99.750575 95.622061
104.911396 113.199021 117.848464 99.283551 96.149691
105.597266 113.520751 118.045105 100.029191 96.983168
107.315799 113.113306 118.235320 100.894824 95.980604
108.560278 114.193855 117.358549 101.253752 96.398435
110.384479 115.546918 119.347301 100.986930 96.550963
109.955996 115.887380 117.842570 99.641141 97.673361
111.293234 115.765582 117.897736 98.393719 99.211801
110.166850 114.675591 118.602753 96.844444 99.509984
109.390883 113.632709 119.779270 99.324721 98.310997
111.353742 113.056111 120.283426 99.749381 98.567004
110.446614 111.958864 119.099582 99.892470 98.557256
111.112093 113.130720 119.613292 102.533348 98.298849
109.594357 114.183986 118.563201 102.158958 99.003265
108.610589 112.756882 116.476062 102.684369 99.902561
107.979683 110.945304 118.750459 102.687916 99.706750
109.961466 109.776375 118.703634 103.333425 101.003105
109.153044 110.345023 119.711558 103.553969 100.160326
111.247227 111.378803 120.902626 103.208140 100.386104
110.345502 110.619144 120.897706 103.671402 99.851975
111.566915 109.801328 121.097783 104.313068 100.458243
112.390424 107.773152 120.927876 103.278893 100.522060
111.505838 110.227052 120.314324 104.520287 100.175289
110.957138 108.099109 118.816048 104.582315 98.668061
109.768404 109.362232 119.383546 105.316803 99.107220
108.828866 110.433873 120.574211 104.117330 98.133528
107.387444 110.992665 121.679372 104.080940 97.570916
106.189606 111.252740 119.670152 102.782807 98.805071
107.788429 110.812729 118.660896 104.526539 99.043205
107.596193 109.768985 120.368649 104.893746 99.185116
106.839641 110.976361 119.778158 102.880688 98.940246
107.036557 112.178383 121.476095 103.618997 98.275302
108.965058 112.255065 121.970738 103.314118 98.615139
107.613151 113.663769 122.302220 102.385966 100.526940
107.442377 113.673355 122.837357 101.420215 101.101428
106.265762 114.316763 124.159147 100.726249 102.651603
106.160692 114.980687 123.102912 101.422933 103.462212
106.609917 113.521778 123.318275 100.975448 103.368257
107.414814 113.194986 124.760651 102.089431 104.814913
107.161130 113.918642 124.536972 102.591367 104.963073
104.947038 115.505278 123.759274 103.704985 108.246251
106.096507 115.343576 123.695352 103.796550 107.910089
107.767400 116.677143 123.847635 104.202970 107.384332
109.100083 115.904526 121.970365 104.935345 107.915702
108.781362 115.715584 124.541535 103.677270 107.540234
110.022866 115.607139 123.681116 103.398809 109.201762
110.291237 116.430843 124.288698 101.923294 108.555473
112.920813 114.755152 124.532373 102.199667 110.460272
111.242097 115.860939 123.448093 103.182405 110.255173
111.376411 116.955093 125.200951 103.262413 110.518327
112.011138 118.240257 125.497983 104.556396 111.276207
111.259354 118.545631 125.126221 104.850049 110.687052
110.352439 117.649833 126.436365 105.770000 110.365231
110.539392 118.797404 126.813957 105.636790 110.342573
110.553798 119.716156 126.101046 103.817161 111.237191
108.070982 119.736339 125.326487 105.461979 110.030867
107.840558 120.901223 125.257610 105.630768 111.792407
108.488163 120.059837 124.791227 105.127889 112.754972
110.113490 122.407489 122.841099 103.844393 113.828172
109.461125 121.227392 123.909672 102.483784 112.953576
108.934988 121.427992 119.644958 103.143800 113.700619
109.082130 119.142508 119.239591 102.603884 111.948960
110.308017 119.172329 122.221108 103.376403 110.413576
110.060661 118.301961 121.638383 103.256281 108.402400
111.451737 117.605006 123.135001 103.805269 107.875335
109.655975 116.278081 123.106967 104.131240 110.126159
110.079164 117.361810 123.281110 103.161939 108.664178
112.948766 119.502749 121.468507 104.033305 106.743863
114.501450 118.630718 122.422551 103.753328 106.632479
114.657367 118.105855 121.045551 103.775613 106.729605
113.609176 118.152188 119.715934 104.242878 104.975820
113.218168 117.532002 118.127090 104.148260 104.069439
113.300420 117.381243 118.585164 103.377271 105.295036
112.267690 118.370331 118.511828 104.098204 105.580633
113.102927 121.078604 118.575589 105.014964 107.655216
111.510517 122.860491 116.993645 104.819054 107.966930
111.670798 122.057555 115.605949 105.128643 107.173424
110.558028 121.058805 113.679000 105.389843 108.414624
108.941454 120.699515 113.317297 103.581034 109.529744
109.003074 121.298262 114.808828 103.422055 109.507201
107.754183 123.368962 117.258464 103.679433 108.236546
107.127912 125.579719 117.220072 106.029109 107.366853
106.451065 123.619145 116.401781 105.049460 106.293575
